cell_num,Property_12,Property_13,Property_14,Property_15,Property_16,Property_17,Property_18,rnn_result
cell_3737,6.0,8.238601684570312,1.650655746459961,2.0053868293762207,0.6784571409225464,30.47024917602539,18.90718650817871,4.569762e-05
cell_3738,2.0,9.032899856567385,1.5956109762191772,1.985844731330872,0.6855244636535645,31.29290580749512,18.878252029418945,0.9999691
cell_3739,2.0,9.542195320129396,1.643787145614624,2.0154731273651123,0.6733515858650208,30.89434814453125,18.659503936767575,4.782569e-05
cell_3740,3.0,13.840499877929688,1.6324841976165771,1.9812462329864504,0.6485086679458618,28.323165893554688,18.192873001098636,0.99971884
cell_3741,6.0,5.597068786621094,1.6735583543777466,2.003865957260132,0.6748275756835938,29.84207344055176,19.074390411376957,0.03095057
cell_3742,2.0,8.573789596557617,1.5951220989227295,1.9932657480239868,0.7055573463439941,31.807281494140625,19.153545379638672,0.9997931
cell_3743,2.0,10.77772617340088,1.635049819946289,2.016452550888061,0.6655921936035156,30.66905212402344,18.858869552612305,0.0006262494
cell_3744,3.0,11.552544593811035,1.611600041389465,1.9800221920013428,0.663321852684021,28.34706687927246,18.04054832458496,0.99993837
cell_3745,6.0,5.882469654083252,1.6631509065628052,1.9982731342315676,0.6861042976379395,29.43096923828125,18.88353538513184,5.0679514e-06
cell_3746,2.0,8.066254615783691,1.5785874128341677,1.9946966171264648,0.7053496241569519,31.74293708801269,19.645761489868164,0.9993936
cell_3747,2.0,9.340707778930664,1.6326956748962402,2.006769180297852,0.6531000137329102,30.89309310913086,19.034427642822266,0.99982136
cell_3748,3.0,11.414904594421388,1.6120482683181765,1.9644116163253784,0.6569042801856995,28.18411445617676,18.215665817260746,0.9940433
cell_3749,6.0,3.028582811355591,1.6498557329177856,2.001944303512573,0.6947726011276245,28.95114517211914,18.871187210083008,0.0004886875
cell_3750,2.0,7.614219665527344,1.5764600038528442,1.982175588607788,0.6959303021430969,31.26429557800293,19.394777297973636,0.9988839
cell_3751,2.0,8.050138473510742,1.6405409574508667,2.006671190261841,0.6480724215507507,30.468130111694336,19.076465606689453,0.9998896
cell_3752,2.0,11.20904541015625,1.610459566116333,1.974501371383667,0.646162748336792,27.668535232543945,17.558631896972656,0.99351656
cell_3753,6.0,5.514224529266357,1.6498210430145264,2.0012998580932617,0.7000879645347595,28.373863220214844,18.87498664855957,0.00018720012
cell_3754,2.0,6.598328113555908,1.584299921989441,1.9644290208816528,0.7084237337112427,30.83525657653809,19.818300247192383,0.817051
cell_3755,2.0,8.34433650970459,1.6428707838058472,2.006288766860962,0.6434252858161926,30.656169891357425,19.160505294799805,0.99930847
cell_3756,3.0,9.198305130004885,1.60889995098114,1.9799838066101076,0.6430662274360657,26.15315818786621,17.60744857788086,0.0012590404
cell_3757,6.0,6.805001735687256,1.6615641117095947,1.9991545677185056,0.6955550312995911,27.65796661376953,19.19563865661621,0.0014957101
cell_3758,2.0,6.664112567901611,1.6006768941879272,1.9524699449539185,0.6886415481567383,30.39427375793457,19.731351852416992,0.07799437
cell_3759,2.0,8.573554992675781,1.6721681356430054,2.007327079772949,0.6196438074111938,30.789918899536133,19.71744728088379,0.99954045
cell_3760,2.0,9.21495246887207,1.614683985710144,1.965384840965271,0.6430824398994446,26.10403251647949,17.698997497558594,6.379258e-08
cell_3761,6.0,6.586184501647949,1.6665691137313845,2.0012998580932617,0.6815675497055054,26.712322235107425,18.90473937988281,0.997577
cell_3762,2.0,5.56904411315918,1.61150062084198,1.9573209285736084,0.6700769662857056,30.65855407714844,19.851539611816406,0.0011129641
cell_3763,2.0,8.331899642944336,1.6799999475479126,2.017800092697144,0.6134999990463257,30.893800735473636,19.340900421142575,0.9999932
cell_3764,3.0,8.331899642944336,1.6222000122070312,1.9527000188827517,0.6700000166893005,26.29560089111328,17.387300491333008,3.218384e-07
cell_3765,3.0,6.6142778396606445,1.666469693183899,1.9854767322540283,0.6771496534347534,27.586658477783203,18.81661796569824,0.9979202
cell_3766,2.0,6.578199863433838,1.5828262567520142,1.9481126070022583,0.6779851317405701,29.69798469543457,19.723407745361328,1.6621327e-05
cell_3767,2.0,9.31929874420166,1.6799999475479126,2.007288694381714,0.6430020332336426,30.926258087158203,19.322813034057617,0.99999714
cell_3768,3.0,10.99242877960205,1.6137566566467283,1.946921229362488,0.6659603118896484,26.310077667236328,17.54940414428711,8.129758e-08
cell_3769,3.0,9.071769714355469,1.664265275001526,1.97876250743866,0.6840724945068359,27.357511520385746,18.826885223388672,0.9955383
cell_3770,2.0,4.967877388000488,1.5878112316131592,1.9506665468215945,0.682203471660614,29.72114562988281,19.49736595153809,5.4015436e-06
cell_3771,2.0,9.487874031066896,1.6799999475479126,2.017164945602417,0.6590535640716553,30.88500595092773,18.862178802490234,0.9999844
cell_3772,3.0,11.858494758605955,1.615628719329834,1.942487955093384,0.6650999784469604,26.198680877685547,17.237995147705078,1.6428781e-07
cell_3773,3.0,9.687529563903809,1.6629668474197388,1.9948145151138303,0.6676123738288879,27.70923614501953,18.652063369750977,0.9999949
cell_3774,2.0,9.082404136657717,1.5827770233154297,1.9653939008712769,0.6808447241783142,29.773456573486328,19.67241477966309,0.07100142
cell_3775,2.0,9.787968635559082,1.6799999475479126,2.027194738388061,0.6544905304908752,30.602170944213867,18.754472732543945,0.99997854
cell_3776,3.0,9.864307403564451,1.622592210769653,1.9493249654769895,0.6749177575111389,26.796476364135746,17.375234603881836,0.9293265
cell_3777,3.0,9.770304679870604,1.643519639968872,1.996548533439636,0.6885861754417419,29.241552352905277,19.335657119750977,2.937097e-05
cell_3778,2.0,9.18962860107422,1.5869765281677246,1.965838432312012,0.6945006847381592,29.83450126647949,19.075075149536133,0.6974184
cell_3779,2.0,13.419500350952148,1.6763218641281128,2.029921531677246,0.6530963778495789,30.222400665283203,18.727628707885746,0.99997306
cell_3780,3.0,9.979108810424805,1.6119718551635742,1.9821001291275024,0.6771883964538574,27.320331573486328,17.790048599243164,0.9999994
cell_3781,3.0,8.50677490234375,1.649021863937378,1.9758305549621584,0.6949352622032166,28.349903106689453,19.724485397338867,1.0614433e-05
cell_3782,2.0,6.627061367034912,1.5828882455825806,1.9799867868423464,0.7047930955886841,30.207490921020508,19.67285919189453,0.02715644
cell_3783,2.0,13.784141540527344,1.669830560684204,2.029970645904541,0.6659021973609924,29.92363548278809,18.620479583740234,0.9997553
cell_3784,3.0,9.132935523986816,1.6049931049346924,1.992619872093201,0.6652424931526184,27.485424041748047,17.87652015686035,0.99999523
cell_3785,3.0,8.332756996154785,1.6391233205795288,1.962950587272644,0.6815404295921326,28.255542755126957,19.72505569458008,0.94310427
cell_3786,4.0,2.0758845806121826,1.6041580438613892,1.9820905923843384,0.6854370832443237,30.330677032470703,19.81229019165039,0.0047626207
cell_3787,2.0,11.47934627532959,1.670056700706482,2.0299999713897705,0.6677901744842529,30.43561553955078,18.729188919067383,0.9955949
cell_3788,3.0,8.19961166381836,1.6225671768188477,1.9775002002716064,0.6813666820526123,27.33056259155273,17.700746536254883,0.999998
cell_3789,6.0,9.00595760345459,1.6496038436889648,1.9635823965072632,0.6659585237503052,28.2513484954834,19.718477249145508,0.7321485
cell_3790,4.0,1.623127579689026,1.613805055618286,1.9763507843017576,0.684977114200592,30.68426322937012,19.64607810974121,0.007538086
cell_3791,2.0,6.578199863433838,1.666654348373413,2.024524450302124,0.6778082847595215,30.221715927124023,18.067201614379883,0.003912755
cell_3792,3.0,6.588758945465088,1.6149284839630127,1.9773039817810056,0.6829983592033386,28.31367301940918,17.5467586517334,0.31958652
cell_3793,6.0,9.210437774658203,1.6431543827056885,1.973178505897522,0.6659804582595825,28.028432846069336,19.72246742248535,0.3648938
cell_3794,2.0,0.8761579990386963,1.6085526943206787,1.9851328134536743,0.6817845702171326,29.83932304382324,19.199684143066406,0.07946118
cell_3795,2.0,8.575210571289062,1.6665157079696655,2.0299999713897705,0.6869320273399353,29.94059944152832,17.78603172302246,0.06558968
cell_3796,2.0,7.5488128662109375,1.6115937232971191,1.983903408050537,0.6782099008560181,28.70783424377441,17.799449920654297,0.99999356
cell_3797,6.0,9.33294677734375,1.6385689973831177,1.9655985832214355,0.6744861602783203,28.385068893432617,19.67269325256348,0.118268676
cell_3798,2.0,2.0999999046325684,1.5828615427017212,1.993765115737915,0.6866068243980408,30.247026443481445,18.881561279296875,0.0053876303
cell_3799,2.0,8.24614429473877,1.6799999475479126,2.0264813899993896,0.6746428608894348,29.659263610839844,17.314014434814453,0.9969242
cell_3800,2.0,7.628921031951904,1.6114927530288696,1.982900023460388,0.6756421327590942,29.24182510375977,18.054201126098636,0.9999925
cell_3801,6.0,10.079745292663574,1.662209153175354,1.9493850469589236,0.665992796421051,29.241819381713867,19.66218376159668,0.99584323
cell_3802,2.0,6.650728225708008,1.5946342945098877,1.990679621696472,0.6939947605133057,29.656888961791992,19.23818016052246,0.9993988
cell_3803,2.0,8.489877700805664,1.664712905883789,2.0299432277679443,0.6752481460571289,30.55034065246582,17.451387405395508,0.16550623
cell_3804,3.0,8.208993911743164,1.621945023536682,1.9853435754776,0.68208247423172,29.950347900390625,18.213003158569336,0.9999292
cell_3805,6.0,8.829360961914062,1.6498775482177734,1.9486066102981567,0.6695123314857483,28.10694122314453,19.337158203125,0.26375997
cell_3806,4.0,5.947072505950928,1.5826410055160522,1.999418020248413,0.6908509731292725,30.00171661376953,19.220184326171875,0.99095434
cell_3807,2.0,7.876516342163086,1.6514561176300049,2.0151712894439697,0.6646881103515625,30.398683547973636,17.29576873779297,0.6127469
cell_3808,3.0,6.914424896240234,1.612465262413025,1.982900023460388,0.6859782934188843,30.010299682617188,18.796396255493164,0.9899894
cell_3809,3.0,9.661639213562012,1.6495336294174194,1.9782218933105469,0.6659826040267944,27.711767196655277,19.23408889770508,0.71255296
cell_3810,4.0,4.293460845947266,1.582879900932312,1.998252391815185,0.6926950812339783,29.579065322875977,19.33927345275879,0.8885226
cell_3811,2.0,5.96455192565918,1.664164423942566,2.00629997253418,0.6600903272628784,29.840234756469727,17.25590705871582,0.9967753
cell_3812,3.0,8.382258415222168,1.6236424446105957,1.98495614528656,0.6660873889923096,29.837379455566406,18.8248233795166,0.9999777
cell_3813,3.0,9.023341178894045,1.643197774887085,1.9902244806289675,0.6810048222541809,26.9842529296875,18.80298614501953,0.99999356
cell_3814,4.0,2.230496406555176,1.5816227197647097,1.9995684623718264,0.6885489225387573,30.337646484375,19.41230773925781,0.22859421
cell_3815,2.0,6.578199863433838,1.6799999475479126,2.00629997253418,0.6617603302001953,29.115863800048828,16.973127365112305,0.9996338
cell_3816,3.0,8.342899322509766,1.6266791820526123,1.9794166088104248,0.658135175704956,29.55400848388672,18.543405532836918,0.99575067
cell_3817,3.0,5.597158908843994,1.635109543800354,2.0010757446289062,0.6744827628135681,27.4838981628418,19.31943702697754,0.9999951
cell_3818,4.0,2.0999999046325684,1.5806849002838137,1.9981238842010496,0.6998720169067383,30.607650756835938,19.31593132019043,0.0034286717
cell_3819,2.0,8.331899642944336,1.6799849271774292,2.008868932723999,0.6584257483482361,29.10228157043457,16.64179229736328,0.9999989
cell_3820,3.0,9.295524597167969,1.6410515308380127,1.965522646903992,0.665916919708252,28.93771743774414,18.578611373901367,0.63318646
cell_3821,5.0,2.7444634437561035,1.6430708169937134,1.996137380599976,0.656595766544342,28.229007720947266,19.316123962402344,0.9999505
cell_3822,2.0,2.0999999046325684,1.597766995429993,1.991869568824768,0.688859224319458,30.39922142028809,19.22456932067871,0.50196785
cell_3823,2.0,8.332667350769043,1.6640310287475586,2.0154082775115967,0.6517996191978455,28.873722076416016,16.628164291381836,0.999863
cell_3824,3.0,8.116985321044922,1.6495593786239624,1.9801863431930544,0.6473000049591064,28.464174270629883,18.84855079650879,0.03301373
cell_3825,5.0,6.872697353363037,1.6515103578567505,1.9973191022872925,0.657365620136261,28.48310661315918,19.052125930786133,0.99966526
cell_3826,2.0,2.169443368911743,1.6073932647705078,1.9925662279129028,0.6813111305236816,29.82513999938965,19.084943771362305,0.99996626
cell_3827,2.0,7.82846212387085,1.6554206609725952,2.0065715312957764,0.6468194723129272,28.86319732666016,17.232898712158203,0.99979323
cell_3828,3.0,9.32064723968506,1.6576005220413208,1.9876762628555296,0.6576341390609741,28.81520271301269,18.609848022460938,0.9690549
cell_3829,5.0,9.284716606140137,1.6434110403060913,1.991073727607727,0.6573811769485474,28.899049758911133,19.07514953613281,0.99618655
cell_3830,2.0,2.0999999046325684,1.604883074760437,1.9882755279541016,0.6786156296730042,30.70086097717285,19.12892723083496,0.87497103
cell_3831,2.0,7.61832857131958,1.677213191986084,2.0161242485046387,0.6468042135238647,28.69561004638672,17.085519790649414,0.99996257
cell_3832,3.0,9.012371063232422,1.6506372690200806,1.9925068616867063,0.66431725025177,28.538864135742188,18.509689331054688,0.9996264
cell_3833,5.0,10.106475830078123,1.662782907485962,1.994290471076965,0.6569615602493286,28.345409393310547,19.3039665222168,0.99997973
cell_3834,2.0,0.565801203250885,1.611578345298767,1.991012930870056,0.6782829165458679,30.975095748901367,19.17026710510254,0.99920964
cell_3835,2.0,3.7583258152008057,1.6799999475479126,2.016294002532959,0.6624277234077454,27.999305725097656,17.001012802124023,0.9936505
cell_3836,3.0,8.39050006866455,1.6670491695404053,2.005836248397827,0.6661491990089417,28.97154235839844,18.3916130065918,0.99987924
cell_3837,5.0,9.032899856567385,1.6385999917984009,1.9800212383270264,0.6300032138824463,28.46409034729004,19.34047508239746,0.90053225
cell_3838,2.0,1.32751727104187,1.6062490940093994,1.9909982681274412,0.6643005609512329,31.292110443115234,19.338926315307617,0.45548224
cell_3839,2.0,2.777491331100464,1.6640443801879885,2.00905990600586,0.6621771454811096,28.973159790039062,17.324951171875,0.9987103
cell_3840,3.0,9.03909397125244,1.6709997653961182,2.0041098594665527,0.6773715019226074,29.45636749267578,18.179615020751957,0.99973136
cell_3841,5.0,9.24912929534912,1.6498302221298218,1.9653822183609009,0.6295319199562073,28.850940704345703,19.490602493286133,0.9924011
cell_3842,2.0,1.6034873723983765,1.6085660457611084,1.9908602237701416,0.6701827645301819,31.32402992248535,19.328432083129883,0.9938857
cell_3843,2.0,6.578199863433838,1.6495916843414309,2.0098214149475098,0.6474711894989014,29.241535186767575,16.976560592651367,0.99996424
cell_3844,3.0,9.314448356628418,1.666563630104065,2.00629997253418,0.6661008596420288,28.627328872680664,18.26458168029785,0.99991596
cell_3845,5.0,9.068318367004396,1.6402164697647097,1.9906724691390991,0.6297491788864136,28.336013793945312,18.85007667541504,0.031764895
cell_3846,2.0,2.0789506435394287,1.606156826019287,1.9792304039001465,0.6697735786437988,30.422876358032227,19.340307235717773,0.0016184027
cell_3847,5.0,8.301397323608398,1.649552583694458,2.003899574279785,0.6572183966636658,28.450326919555664,17.258344650268555,0.99998677
cell_3848,3.0,9.33086395263672,1.6498148441314695,1.993384599685669,0.6705152988433838,28.29557609558105,18.854034423828125,0.99975616
cell_3849,5.0,10.475786209106444,1.634034514427185,1.952264428138733,0.6998544931411743,32.918453216552734,19.560203552246094,0.0007047188
cell_3850,2.0,0.8708134889602661,1.6161925792694092,1.962290406227112,0.6814711093902588,33.18896484375,18.69435310363769,0.99045384
cell_3851,2.0,12.97208023071289,1.626665115356445,1.9883261919021609,0.6527639031410217,28.322364807128903,19.33613586425781,0.995717
cell_3852,2.0,9.32180118560791,1.6557109355926514,1.9974054098129272,0.6486981511116028,26.7673282623291,18.73019790649414,0.99610883
cell_3853,5.0,11.20472240447998,1.6428849697113037,1.9621014595031736,0.6954397559165955,31.758153915405277,20.024492263793945,0.905403
cell_3854,2.0,2.08530592918396,1.60889995098114,1.981640577316284,0.6853376030921936,33.400001525878906,19.020044326782227,0.9901856
cell_3855,2.0,11.67349338531494,1.639090895652771,1.99334728717804,0.6538601517677307,28.2598819732666,19.65180206298828,0.91265
cell_3856,2.0,9.032899856567385,1.645347237586975,1.9981783628463743,0.6644412279129028,26.302539825439453,18.81082534790039,0.99980086
cell_3857,5.0,11.457508087158203,1.6427708864212036,1.9655888080596924,0.6915022730827332,31.80891990661621,20.200000762939453,0.9394527
cell_3858,2.0,2.717411994934082,1.6058341264724731,1.979935646057129,0.6937035322189331,31.97028541564941,18.8381404876709,0.0668376
cell_3859,2.0,11.8677978515625,1.6322782039642334,2.004034757614136,0.6568856835365295,28.20452880859375,19.45799446105957,0.99977905
cell_3860,2.0,7.41657543182373,1.6493606567382812,2.0019161701202397,0.6645588278770447,27.81076431274414,18.854494094848636,0.9999974
cell_3861,5.0,9.26391887664795,1.6502405405044556,1.9752546548843384,0.6995128989219666,31.247608184814453,20.200000762939453,0.005715286
cell_3862,2.0,2.119887113571167,1.600464940071106,1.9951438903808596,0.6949276924133301,31.811288833618164,18.81340980529785,0.22919388
cell_3863,2.0,11.926063537597656,1.6375552415847778,2.00791597366333,0.6483594179153442,29.117578506469727,19.756593704223636,0.9983277
cell_3864,2.0,6.662055969238281,1.6441481113433838,2.005861759185791,0.6650999784469604,28.6068115234375,19.33230400085449,0.9999995
cell_3865,6.0,8.250853538513184,1.6641064882278442,1.9758000373840328,0.6945267915725708,31.261430740356445,20.200000762939453,6.6775925e-08
cell_3866,2.0,5.654417514801025,1.597700595855713,1.9848999977111816,0.6941187977790833,32.69286346435547,18.53017234802246,0.9044536
cell_3867,2.0,9.450243949890137,1.634457230567932,2.0066514015197754,0.6593649983406067,30.09380149841309,19.239444732666016,0.9999279
cell_3868,2.0,6.612647533416748,1.6496888399124146,2.0013999938964844,0.643166184425354,28.91443634033203,19.275531768798828,0.88968515
cell_3869,6.0,6.998011112213135,1.660192608833313,1.9774413108825684,0.6949664950370789,30.902755737304688,19.99536895751953,6.542968e-08
cell_3870,2.0,7.614137649536133,1.5827968120574951,1.9802573919296265,0.6941467523574829,32.46693420410156,18.85072326660156,0.9997212
cell_3871,2.0,10.840476989746094,1.642819881439209,2.0085391998291016,0.6486603021621704,29.824522018432617,19.22249794006348,0.9999901
cell_3872,2.0,8.031706809997559,1.648411512374878,2.0066699981689453,0.6437990069389343,29.13603782653809,18.732215881347656,0.99792826
cell_3873,6.0,4.973129749298096,1.6631150245666504,1.982900023460388,0.6859760880470276,30.892223358154297,19.84611320495605,8.725401e-08
cell_3874,2.0,8.573654174804688,1.590723991394043,1.979399800300598,0.683931827545166,32.63417434692383,18.839305877685547,0.99994016
cell_3875,2.0,9.222299575805664,1.6663999557495115,2.0218000411987305,0.6309999823570251,30.270000457763672,18.843700408935547,0.9999958
cell_3876,2.0,9.085700035095217,1.649799942970276,2.007999897003174,0.6435999870300293,29.241899490356445,18.442800521850582,0.9994748
cell_3877,6.0,4.956587791442871,1.6498527526855469,1.9950945377349851,0.6717676520347595,29.848634719848636,19.217321395874023,3.638987e-05
cell_3878,2.0,9.702503204345703,1.5748190879821775,1.9848999977111816,0.6840726137161255,31.88384437561035,18.72713661193848,0.9998797
cell_3879,2.0,8.199660301208496,1.6668027639389038,2.0211050510406494,0.6528037190437317,30.692018508911133,18.559120178222656,0.999647
cell_3880,2.0,11.164210319519045,1.64284086227417,1.9986634254455569,0.6431853771209717,28.558074951171875,18.066333770751957,0.9655456
cell_3881,6.0,2.164759635925293,1.6503850221633911,1.9966944456100464,0.6745021939277649,30.89211654663086,18.87063407897949,0.00017783516
cell_3882,2.0,10.9794921875,1.5759246349334717,1.9908477067947388,0.6942955255508423,31.997238159179688,18.54928207397461,0.9999714
cell_3883,2.0,9.330232620239258,1.6439770460128784,2.0137624740600586,0.6659931540489197,30.62073516845703,18.87168312072754,0.0001315585
cell_3884,3.0,11.857529640197754,1.643896460533142,1.9935086965560915,0.6529409885406494,29.030517578125,18.51037979125977,0.9670351
cell_3885,6.0,6.578199863433838,1.6589529514312744,2.00088119506836,0.6782634854316711,31.2193603515625,18.843780517578125,7.32755e-06
cell_3886,2.0,10.394522666931152,1.5962755680084229,1.9949756860733032,0.6816350817680359,30.91928100585937,19.05104255676269,0.99997544
cell_3887,2.0,13.419500350952148,1.6437478065490725,2.0067923069000244,0.6748658418655396,30.34444046020508,18.617000579833984,0.044308443
cell_3888,3.0,13.419500350952148,1.635568618774414,1.9858261346817017,0.657610297203064,28.883358001708984,18.20090103149414,0.9982333
cell_3889,6.0,2.101877450942993,1.6498428583145142,2.00183653831482,0.6943827271461487,30.84405517578125,19.201780319213867,0.00062982645
cell_3890,2.0,8.574458122253418,1.5950822830200195,1.9891915321350095,0.6941940188407898,31.29975128173828,19.40696907043457,0.9999809
cell_3891,2.0,9.33247184753418,1.6498230695724487,2.0089657306671143,0.6772398948669434,30.23339080810547,18.583589553833008,4.8819777e-05
cell_3892,3.0,10.565909385681152,1.6308132410049438,1.9819530248641968,0.6689808964729309,28.346830368041992,17.870176315307617,0.9224365
cell_3893,6.0,2.125282526016236,1.6615159511566162,2.0005481243133545,0.686310350894928,30.44730567932129,19.124650955200195,6.823865e-06
cell_3894,2.0,7.754388809204102,1.598160743713379,1.985591411590576,0.7039846777915955,31.804607391357425,19.194189071655277,0.9999081
cell_3895,2.0,13.419500350952148,1.6313999891281128,2.0011000633239746,0.6640999913215637,29.785999298095703,18.5137996673584,0.8825082
cell_3896,3.0,13.419500350952148,1.6150000095367432,1.982900023460388,0.6771000027656555,28.025299072265625,17.869199752807617,0.21782096
cell_3897,6.0,2.776788711547852,1.6641141176223757,1.9979735612869265,0.6941649913787842,29.309226989746094,19.084667205810547,2.4096066e-06
cell_3898,2.0,7.954834461212158,1.580644130706787,1.9775999784469604,0.6942149996757507,31.675189971923828,19.646953582763672,0.99980146
cell_3899,2.0,11.178670883178713,1.6456242799758911,2.000483751296997,0.6493232846260071,29.476951599121094,18.5458927154541,0.9980205
cell_3900,3.0,11.443588256835938,1.6088476181030271,1.9848999977111816,0.67001873254776,27.35099983215332,17.656810760498047,0.9999995
cell_3901,6.0,2.192106008529663,1.6668124198913574,1.9909420013427732,0.6887187957763672,27.72458267211914,19.09062957763672,0.036823243
cell_3902,2.0,5.295083999633789,1.5804814100265503,1.9848999977111816,0.6935993432998657,30.401935577392575,19.653654098510746,0.002580823
cell_3903,2.0,10.329601287841797,1.6614344120025637,2.0058481693267822,0.6473000049591064,30.63077163696289,18.82235336303711,0.9999974
cell_3904,3.0,11.649221420288086,1.611600041389465,1.9649851322174072,0.6650999784469604,27.699169158935547,17.546056747436523,0.9991862
cell_3905,6.0,3.93661379814148,1.6716214418411257,2.0021557807922363,0.6845764517784119,27.73883438110352,19.28045654296875,0.73384994
cell_3906,2.0,6.2468132972717285,1.59771466255188,1.9665595293045044,0.6783550381660461,30.348876953125,19.72516441345215,0.015681097
cell_3907,2.0,9.595108032226562,1.666961908340454,2.013899087905884,0.6188290119171143,31.247907638549805,19.206525802612305,0.9999963
cell_3908,2.0,9.891334533691406,1.623535394668579,1.9522464275360107,0.6639572978019714,27.713090896606445,17.920026779174805,0.9196797
cell_3909,6.0,2.106973886489868,1.6657179594039917,2.0008745193481445,0.6742048263549805,27.128158569335938,19.20785140991211,0.9919378
cell_3910,2.0,2.1790475845336914,1.5952589511871338,1.952480792999268,0.6754051446914673,29.718610763549805,19.713462829589844,1.9247507e-06
cell_3911,2.0,7.602018356323242,1.6799999475479126,2.009371757507324,0.6288294196128845,30.799070358276367,19.63728141784668,0.99999666
cell_3912,3.0,9.332695960998535,1.6229708194732666,1.947777509689331,0.6645081639289856,27.56691169738769,17.784591674804688,0.0007490409
cell_3913,6.0,6.578199863433838,1.6756662130355835,1.986230969429016,0.6780642867088318,26.39401054382324,19.056655883789062,0.9990386
cell_3914,2.0,2.990701675415039,1.5786948204040527,1.949836254119873,0.6657687425613403,29.504255294799805,19.66776657104492,2.3858843e-07
cell_3915,2.0,8.341403007507324,1.6747188568115234,2.015836238861084,0.6310395002365112,30.79391860961914,19.238353729248047,0.9999993
cell_3916,3.0,9.313438415527344,1.6059577465057373,1.9490323066711424,0.6531000137329102,27.71267890930176,17.547182083129883,3.1611535e-07
cell_3917,3.0,9.192161560058594,1.6665329933166504,1.9778097867965696,0.672742486000061,26.59377861022949,18.65457344055176,0.98424697
cell_3918,2.0,5.3592023849487305,1.5783483982086182,1.9614616632461548,0.6908066868782043,29.956647872924805,19.336748123168945,0.00023717896
cell_3919,2.0,8.47983169555664,1.6780023574829102,2.0068793296813965,0.6433852314949036,30.965404510498047,19.078094482421875,0.9999988
cell_3920,3.0,12.63648796081543,1.6114697456359863,1.951970458030701,0.665510356426239,27.32876968383789,17.51106834411621,0.9585968
cell_3921,3.0,9.33588981628418,1.666899561882019,1.9780080318450928,0.6875611543655396,27.52753448486328,19.092330932617188,0.98660254
cell_3922,2.0,6.637134075164795,1.5828917026519775,1.96652352809906,0.7011476755142212,30.436132431030277,19.69003295898437,0.55463105
cell_3923,2.0,13.15997314453125,1.6799999475479126,2.0164053440093994,0.6594938039779663,30.647293090820312,18.51058959960937,0.9999975
cell_3924,3.0,13.738787651062012,1.6324710845947266,1.962927222251892,0.665912926197052,28.330989837646484,17.352739334106445,0.9995732
cell_3925,3.0,11.16219711303711,1.6653307676315308,1.9800292253494265,0.6780539155006409,28.40981674194336,18.85470962524414,0.99986327
cell_3926,2.0,5.055722713470459,1.585624933242798,1.973212480545044,0.7065778374671936,30.658248901367188,19.340652465820312,0.0005158996
cell_3927,2.0,11.135249137878418,1.6799999475479126,2.0281991958618164,0.6702000498771667,30.503427505493164,18.73563766479492,0.999463
cell_3928,3.0,9.917752265930176,1.621293067932129,1.977386832237244,0.664033055305481,27.713661193847656,17.7857723236084,0.99999654
cell_3929,3.0,8.557548522949219,1.6453856229782104,1.965466022491455,0.6824320554733276,28.353290557861328,19.45035743713379,0.6294197
cell_3930,2.0,5.14369010925293,1.5828779935836792,1.981112360954285,0.6988800168037415,31.28294944763184,19.733104705810547,0.011734935
cell_3931,2.0,9.807719230651855,1.6799999475479126,2.0291779041290283,0.6771433353424072,29.952335357666016,18.84180450439453,0.99811256
cell_3932,3.0,9.324899673461914,1.6297999620437622,1.9799000024795528,0.6657000184059143,27.49209976196289,18.29170036315918,0.999845
cell_3933,3.0,10.965047836303713,1.6498463153839111,1.9728959798812864,0.6693271994590759,28.5084228515625,19.33872604370117,0.9961992
cell_3934,2.0,2.0999999046325684,1.6022670269012451,1.982900023460388,0.6816455721855164,31.28818893432617,19.84349822998047,0.6605666
cell_3935,2.0,9.060248374938965,1.6799999475479126,2.0299999713897705,0.6763153672218323,30.93432235717773,18.838098526000977,0.6237772
cell_3936,3.0,8.574462890625,1.6184837818145752,1.9828994274139404,0.6827527284622192,27.73008155822754,18.066570281982425,0.999998
cell_3937,3.0,8.497547149658203,1.6617692708969116,1.97859001159668,0.6486325263977051,29.10248565673828,19.276033401489254,0.029967567
cell_3938,2.0,2.0651917457580566,1.6140506267547607,1.9855953454971316,0.6785356998443604,31.80354881286621,19.68414688110352,0.9980287
cell_3939,2.0,8.779925346374512,1.6799999475479126,2.029958248138428,0.6701499819755554,30.663543701171875,18.54766082763672,0.98093927
cell_3940,2.0,8.047174453735352,1.6152235269546509,1.980116844177246,0.6782577037811279,28.36191177368164,17.45013427734375,0.9999968
cell_3941,3.0,10.550850868225098,1.6468459367752075,1.9655511379241943,0.6637855768203735,28.5323543548584,19.337221145629883,0.9982407
cell_3942,2.0,1.438387155532837,1.6008503437042236,1.9907324314117432,0.6817927956581116,30.390426635742188,19.2569580078125,0.7148978
cell_3943,2.0,8.987282752990723,1.6799999475479126,2.0299391746521,0.6741060614585876,29.713886260986328,18.103849411010746,0.9995815
cell_3944,2.0,8.96371841430664,1.6234999895095823,1.9822882413864136,0.6658932566642761,28.33955955505371,17.811622619628906,0.9998702
cell_3945,3.0,12.802837371826172,1.6432578563690186,1.9661401510238647,0.6667290329933167,28.94558906555176,19.34012031555176,0.99894875
